data_dir,N_way,K_shot,inner_lr,outer_lr,n_steps,meta_steps,task_mb_size,lam,cg_steps,cg_damping,use_gpu,num_tasks,save_dir,lam_lr,lam_min,scalar_lam,taylor_approx,inner_alg,load_agent,load_tasks,train_pre,test_pre,train_post,test_post,train_acc,val_acc
/home/sss-linux1/project/leejun/imaml_dev/data/omniglot,5,1,0.1,0.001,16,500,32,2.0,5,1.0,True,5000,5_way_1_shot_exp1,0.0,0.0,True,False,gradient,,./task_defs/Omniglot_5_way_1_shot.pickle,2.2152474746108055,2.421652551740408,0.0014235526286938693,1.428661685436964,100.0,46.25
,,,,,,,,,,,,,,,,,,,,,2.5212478190660477,2.4785694219172,0.0015174657055467833,1.5769917801953852,100.0,44.375
,,,,,,,,,,,,,,,,,,,,,2.7778681367635727,2.8543234653770924,0.0015521645545959473,1.344846417196095,100.0,49.375
,,,,,,,,,,,,,,,,,,,,,3.0588472075760365,3.0798672698438168,0.0017318070167675614,1.4100954057648778,100.0,49.375
,,,,,,,,,,,,,,,,,,,,,3.5216562673449516,3.5165201276540756,0.001897701624329784,1.4750121030956507,100.0,46.25
,,,,,,,,,,,,,,,,,,,,,4.057760588824749,3.8619592785835266,0.002181011444918113,1.3560241907835007,100.0,57.5
,,,,,,,,,,,,,,,,,,,,,4.311551935970783,4.380201205611229,0.002193871150666382,1.5102404952049255,100.0,51.25
,,,,,,,,,,,,,,,,,,,,,4.908422641456127,5.06562290340662,0.0021005958260502666,1.489116931334138,100.0,48.75
,,,,,,,,,,,,,,,,,,,,,5.555859088897705,5.318817354738712,0.002221500875748461,1.2262655240483582,100.0,55.0
,,,,,,,,,,,,,,,,,,,,,6.116528734564781,6.185633167624474,0.002120023978932295,1.0933846915140748,100.0,59.375
,,,,,,,,,,,,,,,,,,,,,6.515752673149109,6.688309445977211,0.0021915495344728697,1.3997636465355754,100.0,48.125
,,,,,,,,,,,,,,,,,,,,,6.668083623051643,6.912455514073372,0.0025607436982681975,1.1433174144476652,100.0,58.75
,,,,,,,,,,,,,,,,,,,,,7.258846178650856,7.099648132920265,0.002614071956486441,1.0127390092238784,100.0,60.625
,,,,,,,,,,,,,,,,,,,,,7.3323023468256,7.196319505572319,0.002607348567835288,1.0196248930878937,100.0,61.875
,,,,,,,,,,,,,,,,,,,,,7.505702555179596,7.642171502113342,0.0025637686158006545,1.179737732745707,100.0,61.875
,,,,,,,,,,,,,,,,,,,,,7.808367475867271,7.70726078748703,0.0028218269362696446,1.0881549622863531,100.0,59.375
,,,,,,,,,,,,,,,,,,,,,7.614615216851234,7.717989012598991,0.0026176542014582083,0.9505558712407947,100.0,63.125
,,,,,,,,,,,,,,,,,,,,,7.433764308691025,7.6385375410318375,0.002750581508735195,1.08804951608181,100.0,60.625
,,,,,,,,,,,,,,,,,,,,,7.6836988478899,7.6968779265880585,0.0028493851350503974,0.8725940971635282,100.0,71.875
,,,,,,,,,,,,,,,,,,,,,7.453859552741051,7.392893612384796,0.0028987974183110055,1.107768153771758,100.0,53.75
,,,,,,,,,,,,,,,,,,,,,7.314488962292671,7.49691079556942,0.0028797239174309652,0.8758789673447609,100.0,67.5
,,,,,,,,,,,,,,,,,,,,,7.103069871664047,7.23491670191288,0.002854442584066419,1.0927597684785724,100.0,63.125
,,,,,,,,,,,,,,,,,,,,,7.034741207957268,6.987872362136841,0.003143960246234201,0.9263491407036781,100.0,63.75
,,,,,,,,,,,,,,,,,,,,,6.954469457268715,6.955546200275421,0.0030686289028380997,0.9745215680450201,100.0,64.375
,,,,,,,,,,,,,,,,,,,,,6.827134281396866,6.793883740901947,0.0031627237622160465,1.0109155867248774,100.0,61.25
,,,,,,,,,,,,,,,,,,,,,6.657011538743973,6.754103377461433,0.0030203133792383596,0.8756586341187358,100.0,68.75
,,,,,,,,,,,,,,,,,,,,,6.527686297893524,6.489612281322479,0.0033661276029306464,0.9346226155757904,100.0,70.625
,,,,,,,,,,,,,,,,,,,,,6.317764982581139,6.344376638531685,0.003087177887209691,0.883259772323072,100.0,67.5
,,,,,,,,,,,,,,,,,,,,,6.415238216519356,6.16941311955452,0.0033281385840382427,0.9052895912900567,100.0,63.75
,,,,,,,,,,,,,,,,,,,,,6.129334643483162,6.119979724287987,0.003310996304207947,0.8362165265716612,100.0,71.25
,,,,,,,,,,,,,,,,,,,,,6.097186550498009,6.159247651696205,0.003280076402006671,0.8930128128267825,100.0,67.5
,,,,,,,,,,,,,,,,,,,,,6.327915325760841,6.228382095694542,0.0036634534772019833,0.7760726157575846,100.0,70.0
,,,,,,,,,,,,,,,,,,,,,6.095536559820175,6.197615593671799,0.0034693241032073274,0.784338784404099,100.0,71.25
,,,,,,,,,,,,,,,,,,,,,6.060585990548134,6.159380599856377,0.0032989710234687664,0.9266789387911558,100.0,68.125
,,,,,,,,,,,,,,,,,,,,,6.380058914422989,6.290922716259956,0.0034801512883859687,0.8103825133293867,100.0,70.625
,,,,,,,,,,,,,,,,,,,,,6.3278635293245316,6.196152448654175,0.0036291301148594357,0.8073240695521235,100.0,71.25
,,,,,,,,,,,,,,,,,,,,,6.178844466805458,6.1599006205797195,0.003393068902369123,0.7044005356729031,100.0,73.75
,,,,,,,,,,,,,,,,,,,,,6.3191404193639755,6.30029883980751,0.0035594135842984542,0.837630002759397,100.0,65.0
,,,,,,,,,,,,,,,,,,,,,6.201095730066299,6.232891470193863,0.0037138938932912424,0.8331686751917005,100.0,68.125
,,,,,,,,,,,,,,,,,,,,,6.326179221272469,6.308163717389107,0.003398969776753802,0.8060790225863457,100.0,71.25
,,,,,,,,,,,,,,,,,,,,,6.6067948043346405,6.536362752318382,0.0035224229068262503,0.7263538108672947,100.0,75.625
,,,,,,,,,,,,,,,,,,,,,6.674867749214172,6.728211373090744,0.0038280934168142267,0.7408011709339917,100.0,73.125
,,,,,,,,,,,,,,,,,,,,,6.620004311203957,6.731454938650131,0.003364181531651411,0.6635161386802793,100.0,73.75
,,,,,,,,,,,,,,,,,,,,,6.623878911137581,6.543994173407555,0.0035864591554854997,0.8224488608539104,100.0,66.875
,,,,,,,,,,,,,,,,,,,,,6.668050453066826,6.688026487827301,0.0037132590950932354,0.7524045682512224,100.0,71.875
,,,,,,,,,,,,,,,,,,,,,6.663922607898712,6.734596699476242,0.0035617917965282686,0.7198624359443784,100.0,73.125
,,,,,,,,,,,,,,,,,,,,,6.614092171192169,6.580195888876915,0.003679230787383858,0.7801692113280296,100.0,70.625
,,,,,,,,,,,,,,,,,,,,,6.533131688833237,6.631133615970612,0.003564196827937849,0.7253490216098726,100.0,71.25
,,,,,,,,,,,,,,,,,,,,,6.557061210274696,6.656570285558701,0.0036496490210993215,0.7956987773068249,100.0,70.0
,,,,,,,,,,,,,,,,,,,,,6.657220423221588,6.6237830221652985,0.0035646349060698412,0.6879005520604551,100.0,74.375
,,,,,,,,,,,,,,,,,,,,,6.567449063062668,6.588418409228325,0.003621539472078439,0.729984232224524,100.0,73.125
,,,,,,,,,,,,,,,,,,,,,6.485673233866692,6.4766233414411545,0.004064530141477007,0.8291596896015108,100.0,63.75
,,,,,,,,,,,,,,,,,,,,,6.498277500271797,6.503342255949974,0.0036155372799839824,0.6811837214045227,100.0,75.625
,,,,,,,,,,,,,,,,,,,,,6.48636656999588,6.493815720081329,0.003651025879662484,0.6796411881223321,100.0,73.75
,,,,,,,,,,,,,,,,,,,,,6.281722813844681,6.310067117214203,0.0035830855413223617,0.6196325966157019,100.0,77.5
,,,,,,,,,,,,,,,,,,,,,6.240248948335648,6.276749461889267,0.0037269622407620773,0.6985861221328378,100.0,73.125
,,,,,,,,,,,,,,,,,,,,,6.391405776143074,6.2965747863054276,0.003864470141706988,0.5952312765875831,100.0,76.875
,,,,,,,,,,,,,,,,,,,,,6.296262785792351,6.328466102480888,0.0037286311671778094,0.7705328210722655,100.0,72.5
,,,,,,,,,,,,,,,,,,,,,6.241093873977661,6.186559781432152,0.003895127767464146,0.7135151894763112,100.0,76.25
,,,,,,,,,,,,,,,,,,,,,6.21694341301918,6.351411193609238,0.003929418307961896,0.6675541130825877,100.0,75.0
,,,,,,,,,,,,,,,,,,,,,6.331402108073235,6.247197300195694,0.003765615794691257,0.5945274666883051,100.0,76.25
,,,,,,,,,,,,,,,,,,,,,6.2407242357730865,6.243349641561508,0.0037677049767808057,0.8406529263593256,100.0,65.625
,,,,,,,,,,,,,,,,,,,,,6.25325982272625,6.187176421284676,0.003791442548390478,0.6657099490985274,100.0,76.25
,,,,,,,,,,,,,,,,,,,,,6.305436789989471,6.212789312005043,0.004073899959621485,0.7100504338741302,100.0,75.625
,,,,,,,,,,,,,,,,,,,,,6.221244290471077,6.095874562859535,0.0037438064537127502,0.6113406694494188,100.0,81.25
,,,,,,,,,,,,,,,,,,,,,6.320384979248047,6.32439711689949,0.004002973408205435,0.642459606169723,100.0,78.75
,,,,,,,,,,,,,,,,,,,,,6.238163992762566,6.262724280357361,0.0037733048156951554,0.6532655705232173,100.0,73.125
,,,,,,,,,,,,,,,,,,,,,6.216844365000725,6.2813043892383575,0.00393683018774027,0.6145697995088995,100.0,77.5
,,,,,,,,,,,,,,,,,,,,,6.336407780647278,6.218239217996597,0.0038142859921208583,0.6392586836591363,100.0,75.625
,,,,,,,,,,,,,,,,,,,,,6.477800250053406,6.31802698969841,0.003789246089581866,0.6208934746682644,100.0,77.5
,,,,,,,,,,,,,,,,,,,,,6.3738275319337845,6.3994845896959305,0.0038465023098979145,0.6236505333799869,100.0,76.875
,,,,,,,,,,,,,,,,,,,,,6.506338372826576,6.550452366471291,0.004031690950796474,0.6035553831607103,100.0,76.25
,,,,,,,,,,,,,,,,,,,,,6.4045359790325165,6.527206555008888,0.0037616818881360814,0.6296659056097269,100.0,77.5
,,,,,,,,,,,,,,,,,,,,,6.485972955822945,6.5236594676971436,0.0040035635538515635,0.5771910005714744,100.0,78.125
,,,,,,,,,,,,,,,,,,,,,6.4623830914497375,6.414086282253265,0.0037500947873922996,0.6870034127496183,100.0,74.375
,,,,,,,,,,,,,,,,,,,,,6.533572897315025,6.513440191745758,0.003686106181703508,0.6538289068266749,100.0,74.375
,,,,,,,,,,,,,,,,,,,,,6.641592919826508,6.710637405514717,0.0036901145867886953,0.6263881439808756,100.0,78.125
,,,,,,,,,,,,,,,,,,,,,6.514153957366943,6.4270069897174835,0.0038675069699820597,0.6119396630674601,100.0,73.75
,,,,,,,,,,,,,,,,,,,,,6.589862689375877,6.462746664881706,0.003568622487364337,0.4723159270361066,100.0,82.5
,,,,,,,,,,,,,,,,,,,,,6.705063953995705,6.55846007168293,0.0038409441731346305,0.5914946980774403,100.0,76.875
,,,,,,,,,,,,,,,,,,,,,6.435939282178879,6.432507157325745,0.0038111686626507435,0.6921480735763907,100.0,70.625
,,,,,,,,,,,,,,,,,,,,,6.5878471583127975,6.534198075532913,0.0038424700614996254,0.596833139192313,100.0,75.625
,,,,,,,,,,,,,,,,,,,,,6.438062623143196,6.490878865122795,0.0035855710520991124,0.5274973439518362,100.0,81.875
,,,,,,,,,,,,,,,,,,,,,6.4202874302864075,6.392926871776581,0.0037300527401384898,0.7146442029625177,100.0,71.875
,,,,,,,,,,,,,,,,,,,,,6.405055433511734,6.419227495789528,0.003694203478517011,0.6594923422671854,100.0,73.125
,,,,,,,,,,,,,,,,,,,,,6.425079882144928,6.557812228798866,0.0037212848365015816,0.7100841975770891,100.0,75.0
,,,,,,,,,,,,,,,,,,,,,6.290628954768181,6.420111358165741,0.003544563034665771,0.6712027308531106,100.0,70.625
,,,,,,,,,,,,,,,,,,,,,6.379336014389992,6.4463359117507935,0.003598591676563956,0.6189111405983567,100.0,79.375
,,,,,,,,,,,,,,,,,,,,,6.422608509659767,6.487878128886223,0.004190450876194518,0.5805585258640349,100.0,81.875
,,,,,,,,,,,,,,,,,,,,,6.286890357732773,6.326555758714676,0.003622415657446254,0.5812789127230644,100.0,78.75
,,,,,,,,,,,,,,,,,,,,,6.349745735526085,6.373882710933685,0.0035214513409300707,0.6740410341881216,100.0,73.75
,,,,,,,,,,,,,,,,,,,,,6.297372728586197,6.22660006582737,0.003929650760255754,0.5706322296755388,100.0,79.375
,,,,,,,,,,,,,,,,,,,,,6.343131110072136,6.386679172515869,0.004021731001557782,0.5322394862305373,100.0,81.25
,,,,,,,,,,,,,,,,,,,,,6.401556044816971,6.3767834305763245,0.003767851008888101,0.5623003025539219,100.0,78.125
,,,,,,,,,,,,,,,,,,,,,6.342131122946739,6.274281233549118,0.003995573519205209,0.5805910350754857,100.0,81.25
,,,,,,,,,,,,,,,,,,,,,6.456493034958839,6.412971347570419,0.003864333062665537,0.5656024594791234,100.0,81.25
,,,,,,,,,,,,,,,,,,,,,6.334568798542023,6.314634516835213,0.0038666397013003007,0.5700891194865108,100.0,78.75
,,,,,,,,,,,,,,,,,,,,,6.263433575630188,6.246980756521225,0.0037091225531185046,0.610203203279525,100.0,76.25
,,,,,,,,,,,,,,,,,,,,,6.254741236567497,6.347172990441322,0.003872275337926112,0.5791827952489257,100.0,79.375
,,,,,,,,,,,,,,,,,,,,,6.183019310235977,6.407508015632629,0.0036545604452840053,0.7102044057101011,100.0,73.75
,,,,,,,,,,,,,,,,,,,,,6.256632700562477,6.381367564201355,0.003987523945397697,0.5561582089867443,100.0,83.125
,,,,,,,,,,,,,,,,,,,,,6.102758765220642,6.076616004109383,0.003730359661858529,0.5977348603773862,100.0,80.0
,,,,,,,,,,,,,,,,,,,,,6.3413369953632355,6.3418097496032715,0.003809472909779288,0.6791509808972478,100.0,76.25
,,,,,,,,,,,,,,,,,,,,,6.21858611702919,6.244470983743668,0.0034919053287012503,0.706922126468271,100.0,71.875
,,,,,,,,,,,,,,,,,,,,,6.075276210904121,6.107698768377304,0.0036574691730493214,0.6274953875690699,100.0,79.375
,,,,,,,,,,,,,,,,,,,,,5.963910952210426,5.976690858602524,0.0033680557971820235,0.5736204646527767,100.0,76.875
,,,,,,,,,,,,,,,,,,,,,6.047327667474747,5.956090822815895,0.003612425960454857,0.5816476499894634,100.0,76.875
,,,,,,,,,,,,,,,,,,,,,6.18511438369751,6.007009357213974,0.0036103606180404313,0.68144999910146,100.0,72.5
,,,,,,,,,,,,,,,,,,,,,6.220150858163834,6.1559856832027435,0.003698322136187926,0.6302623439114541,100.0,76.25
,,,,,,,,,,,,,,,,,,,,,6.088864132761955,6.115217998623848,0.0035083532420685515,0.5782250466290861,100.0,78.75
,,,,,,,,,,,,,,,,,,,,,6.05910761654377,6.217400431632996,0.0037448406365001574,0.6104537369683385,100.0,75.0
,,,,,,,,,,,,,,,,,,,,,6.1311579793691635,6.268362879753113,0.003681522597617004,0.49408760108053684,100.0,83.75
,,,,,,,,,,,,,,,,,,,,,6.180850133299828,6.254011735320091,0.003585234306228813,0.5637976480647922,100.0,77.5
,,,,,,,,,,,,,,,,,,,,,6.225850448012352,6.228908136487007,0.003610166888392996,0.6092798744793981,100.0,76.25
,,,,,,,,,,,,,,,,,,,,,6.119880482554436,6.110333234071732,0.0037971586134517565,0.5293077104724944,100.0,81.875
,,,,,,,,,,,,,,,,,,,,,6.136454194784164,6.009543880820274,0.003975099323724862,0.5062413156265393,100.0,83.125
,,,,,,,,,,,,,,,,,,,,,6.190902501344681,6.078100919723511,0.0034828424322768115,0.6024915310554206,100.0,75.625
,,,,,,,,,,,,,,,,,,,,,6.0880811512470245,6.032211273908615,0.0036046773166162893,0.6047015371732414,100.0,75.625
,,,,,,,,,,,,,,,,,,,,,6.328859895467758,6.248383939266205,0.003681200738355983,0.5421688286587596,100.0,75.0
,,,,,,,,,,,,,,,,,,,,,6.129834145307541,6.180951178073883,0.003564339851436671,0.6461175575386733,100.0,73.125
,,,,,,,,,,,,,,,,,,,,,6.343291684985161,6.307312682271004,0.0037815898504049983,0.5174001341219991,100.0,80.625
,,,,,,,,,,,,,,,,,,,,,6.293972223997116,6.256634876132011,0.0037076980006531812,0.5794546380639076,100.0,81.25
,,,,,,,,,,,,,,,,,,,,,6.204546093940735,6.211081027984619,0.003686797575937817,0.42955681355670094,100.0,83.75
,,,,,,,,,,,,,,,,,,,,,6.229753360152245,6.330755308270454,0.0038466751320811454,0.5081862481310964,100.0,81.25
,,,,,,,,,,,,,,,,,,,,,6.319576323032379,6.274382531642914,0.0038136959265102632,0.5512377745471895,100.0,75.625
,,,,,,,,,,,,,,,,,,,,,6.253580197691917,6.192467629909515,0.0036123484605923295,0.6757000116631389,100.0,73.75
,,,,,,,,,,,,,,,,,,,,,6.168684273958206,6.1808852553367615,0.0036008208844577894,0.48804650944657624,100.0,81.875
,,,,,,,,,,,,,,,,,,,,,6.256005495786667,6.25605334341526,0.003565689919923898,0.44446591893211007,100.0,81.875
,,,,,,,,,,,,,,,,,,,,,6.1623532474040985,6.234448313713074,0.0038879930798429996,0.5980990519747138,100.0,75.625
,,,,,,,,,,,,,,,,,,,,,6.050899878144264,6.089202374219894,0.0037900447932770476,0.6250705870334059,100.0,78.75
,,,,,,,,,,,,,,,,,,,,,6.210612371563911,6.153950750827789,0.003754380340978969,0.5662317359820008,100.0,78.75
,,,,,,,,,,,,,,,,,,,,,6.137182593345642,6.245815336704254,0.0035665303221321665,0.6563023098278791,100.0,70.0
,,,,,,,,,,,,,,,,,,,,,6.015384331345558,5.967118099331856,0.003943338997487444,0.590363783063367,100.0,76.875
,,,,,,,,,,,,,,,,,,,,,5.9903597086668015,6.0206300020217896,0.00356018244929146,0.6013974008383229,100.0,74.375
,,,,,,,,,,,,,,,,,,,,,6.152226209640503,6.261466830968857,0.003637677429651376,0.5190009740181267,100.0,80.0
,,,,,,,,,,,,,,,,,,,,,6.060188099741936,6.033349379897118,0.0038080930717114825,0.5978938061743975,100.0,76.25
,,,,,,,,,,,,,,,,,,,,,6.120851069688797,6.169220715761185,0.003744506830116734,0.6536642205901444,100.0,73.75
,,,,,,,,,,,,,,,,,,,,,6.044358059763908,6.159637436270714,0.003564533584722085,0.5434877986554056,100.0,83.125
,,,,,,,,,,,,,,,,,,,,,6.072700545191765,6.115028515458107,0.003837862612272147,0.5842587575316429,100.0,75.625
,,,,,,,,,,,,,,,,,,,,,6.1838934272527695,6.087699264287949,0.0036992728819313925,0.4748577557038516,100.0,86.25
,,,,,,,,,,,,,,,,,,,,,6.1732607036828995,6.140105277299881,0.0037123590445844457,0.4676750024082139,100.0,81.25
,,,,,,,,,,,,,,,,,,,,,6.153968766331673,6.137495622038841,0.00343730150416377,0.6298448792658746,100.0,73.75
,,,,,,,,,,,,,,,,,,,,,6.082707405090332,6.209718495607376,0.0033083528323913924,0.5431669924873859,100.0,82.5
,,,,,,,,,,,,,,,,,,,,,6.240155279636383,6.191988840699196,0.003803831317782169,0.6448214303236455,100.0,76.25
,,,,,,,,,,,,,,,,,,,,,6.23913186788559,6.288823649287224,0.0037357360051828437,0.6082699238322675,100.0,73.75
,,,,,,,,,,,,,,,,,,,,,6.022142678499222,6.151659578084946,0.003689721183036454,0.5146742910146713,100.0,78.125
,,,,,,,,,,,,,,,,,,,,,5.997175306081772,5.938726782798767,0.003462383152509574,0.41615564632229507,100.0,85.625
,,,,,,,,,,,,,,,,,,,,,6.013887971639633,5.889833971858025,0.0034986168320756406,0.6056486603338271,100.0,79.375
,,,,,,,,,,,,,,,,,,,,,5.990860342979431,6.079798296093941,0.0036042511273990385,0.6078571672551334,100.0,78.75
,,,,,,,,,,,,,,,,,,,,,5.8102937787771225,5.8586495667696,0.0036738097842317075,0.549725086428225,100.0,79.375
,,,,,,,,,,,,,,,,,,,,,5.8500553369522095,5.869754403829575,0.0035831510977004655,0.6324729628395289,100.0,78.75
,,,,,,,,,,,,,,,,,,,,,5.967659905552864,6.033500075340271,0.0034183919306087773,0.663336266996339,100.0,78.125
,,,,,,,,,,,,,,,,,,,,,5.990369334816933,6.051316812634468,0.0035891324369003996,0.6175448328722268,100.0,77.5
,,,,,,,,,,,,,,,,,,,,,5.903637453913689,6.19572114944458,0.003437700856011361,0.5961892860941589,100.0,76.25
,,,,,,,,,,,,,,,,,,,,,6.1552959233522415,6.047609329223633,0.0034248382071382366,0.52197470725514,100.0,81.875
,,,,,,,,,,,,,,,,,,,,,6.004727736115456,6.003831788897514,0.0035982430053991266,0.6046868346165866,100.0,73.75
,,,,,,,,,,,,,,,,,,,,,6.0190374702215195,5.968070864677429,0.0035546243452699855,0.5486775531899184,100.0,78.125
,,,,,,,,,,,,,,,,,,,,,5.916717067360878,6.0224452167749405,0.003382805000001099,0.5447100149467587,100.0,80.0
,,,,,,,,,,,,,,,,,,,,,6.14191997051239,6.1105057299137115,0.003656062464870047,0.5119036072865129,100.0,80.0
,,,,,,,,,,,,,,,,,,,,,6.038770452141762,6.0065339505672455,0.0035308301521581598,0.4688772161025554,100.0,87.5
,,,,,,,,,,,,,,,,,,,,,6.103641465306282,6.0128821432590485,0.0034859120787587017,0.518353384686634,100.0,78.125
,,,,,,,,,,,,,,,,,,,,,5.961407840251923,6.029740959405899,0.003622019288741285,0.4559546255040914,100.0,85.0
,,,,,,,,,,,,,,,,,,,,,5.996632128953934,5.975396692752838,0.003595975027565146,0.5542332378681749,100.0,80.625
,,,,,,,,,,,,,,,,,,,,,6.058467343449593,6.0390181839466095,0.0034934759023599327,0.4545732808765024,100.0,81.875
